"","word","Count"
"1512","slightest",217
"1513","tingling",217
"1514","capture",216
"1515","cranberries",216
"1516","incense",216
"1517","showcases",216
"1518","chardonnays",215
"1519","clones",215
"1520","companion",215
"1521","intrigue",215
"1522","pickled",215
"1523","shellfish",215
"1524","straw",215
"1525","common",214
"1526","size",214
"1527","snap",214
"1528","spine",214
"1529","bolstered",213
"1530","dramatic",213
"1531","amidst",212
"1532","damp",212
"1533","dose",212
"1534","extended",212
"1535","hefty",212
"1536","youthfully",212
"1537","asparagus",211
"1538","familiar",211
"1539","melony",211
"1540","poise",211
"1541","century",210
"1542","exceptionally",210
"1543","matched",210
"1544","stands",209
"1545","wealth",209
"1546","cheerful",208
"1547","cookie",208
"1548","deliver",208
"1549","dosage",208
"1550","grounds",208
"1551","ham",208
"1552","highlighted",208
"1553","honest",208
"1554","running",208
"1555","sizable",208
"1556","aspect",207
"1557","prime",207
"1558","alpine",206
"1559","defines",206
"1560","generosity",206
"1561","prior",206
"1562","remarkably",206
"1563","balsam",205
"1564","effect",205
"1565","sultry",205
"1566","loam",204
"1567","figs",203
"1568","lending",203
"1569","stuff",203
"1570","successful",203
"1571","holding",202
"1572","mirabelle",202
"1573","overdone",202
"1574","puckering",202
"1575","signs",202
"1576","verde",202
"1577","vinho",202
"1578","delicacy",201
"1579","famous",201
"1580","highlight",201
"1581","pollen",201
"1582","precision",201
"1583","stays",201
"1584","copper",200
"1585","eastern",200
"1586","village",200
"1587","cocktail",199
"1588","correct",199
"1589","fall",199
"1590","gracefully",199
"1591","kirsch",199
"1592","saffron",199
"1593","soils",199
"1594","varietally",199
"1595","weedy",199
"1596","coat",198
"1597","detail",198
"1598","fuller",198
"1599","honeycomb",198
"1600","impresses",198
"1601","lactic",198
"1602","partner",198
"1603","previous",198
"1604","ranch",198
"1605","sappy",198
"1606","score",198
"1607","signals",198
"1608","unusually",198
"1609","flush",197
"1610","prunes",197
"1611","spry",197
"1612","tremendous",197
"1613","tuscany",197
"1614","wash",197
"1615","cheesy",196
"1616","classically",196
"1617","consistency",195
"1618","introduce",195
"1619","burly",194
"1620","chile",194
"1621","subtlety",194
"1622","amid",193
"1623","ava",193
"1624","broom",193
"1625","detailed",193
"1626","grain",193
"1627","robles",193
"1628","seasoned",193
"1629","veer",193
"1630","country",192
"1631","enormous",192
"1632","san",192
"1633","topped",192
"1634","build",191
"1635","fresher",191
"1636","ridge",191
"1637","source",191
"1638","spectrum",191
"1639","ages",190
"1640","paired",190
"1641","sweaty",190
"1642","ageability",189
"1643","check",189
"1644","definition",189
"1645","driving",189
"1646","expected",189
"1647","gain",189
"1648","granny",189
"1649","hollow",189
"1650","joined",189
"1651","montepulciano",189
"1652","producing",189
"1653","wineâ",189
"1654","brine",188
"1655","campfire",188
"1656","inspired",188
"1657","mealy",188
"1658","roses",188
"1659","quaffer",187
"1660","released",187
"1661","developed",186
"1662","distinctly",186
"1663","persistence",186
"1664","shade",186
"1665","sumptuous",186
"1666","utterly",186
"1667","appetizers",185
"1668","bottled",185
"1669","celery",185
"1670","growing",185
"1671","marshmallow",185
"1672","pulpy",185
"1673","smoothness",185
"1674","albariã",184
"1675","hue",184
"1676","itâ",184
"1677","rosso",184
"1678","tons",184
"1679","awkward",183
"1680","bouschet",183
"1681","graceful",183
"1682","phenolic",183
"1683","properly",183
"1684","sanguine",183
"1685","sharpness",183
"1686","brimming",182
"1687","buoyant",182
"1688","fast",182
"1689","creamed",181
"1690","kissed",181
"1691","moreish",181
"1692","peels",181
"1693","announce",180
"1694","carneros",180
"1695","date",180
"1696","effervescence",180
"1697","fragrances",180
"1698","gum",180
"1699","raspy",180
"1700","vermentino",180
"1701","volume",180
"1702","wax",180
"1703","odd",179
"1704","picture",179
"1705","push",179
"1706","tangerines",179
"1707","tarragon",179
"1708","creating",178
"1709","details",178
"1710","fiery",178
"1711","vivacious",178
"1712","bargain",177
"1713","energetic",177
"1714","left",177
"1715","malolactic",177
"1716","rocky",177
"1717","smell",177
"1718","sources",177
"1719","bears",176
"1720","signature",176
"1721","success",176
"1722","taking",176
"1723","uncomplicated",176
"1724","begin",175
"1725","boasting",175
"1726","canaiolo",175
"1727","consumed",175
"1728","designated",175
"1729","elevation",175
"1730","remarkable",175
"1731","sits",175
"1732","bad",174
"1733","beans",174
"1734","frames",174
"1735","lilac",174
"1736","smokiness",174
"1737","spearmint",174
"1738","umami",174
"1739","vital",174
"1740","jerky",173
"1741","jumpy",173
"1742","pick",173
"1743","salted",173
"1744","alcoholic",172
"1745","canned",172
"1746","captures",172
"1747","deal",172
"1748","deals",172
"1749","feminine",172
"1750","marlborough",172
"1751","sawdust",172
"1752","settles",172
"1753","struck",172
"1754","tire",172
"1755","abrasive",171
"1756","average",171
"1757","cabernets",171
"1758","hugely",171
"1759","memorable",171
"1760","noirs",171
"1761","buoyed",170
"1762","deeper",170
"1763","supports",170
"1764","bianco",169
"1765","clarity",169
"1766","controlled",169
"1767","indigenous",169
"1768","monastrell",169
"1769","tawny",169
"1770","tinge",169
"1771","ash",168
"1772","marjoram",168
"1773","measured",168
"1774","barbaresco",167
"1775","breathing",167
"1776","control",167
"1777","crisper",167
"1778","overt",167
"1779","perfumes",167
"1780","playful",167
"1781","project",167
"1782","sound",167
"1783","surprise",167
"1784","undertones",167
"1785","vibrancy",167
"1786","abundance",166
"1787","aglianico",166
"1788","cedary",166
"1789","complemented",166
"1790","ice",166
"1791","lovers",166
"1792","thirds",166
"1793","understated",166
"1794","2015â",165
"1795","alive",165
"1796","brightly",165
"1797","deliciousness",165
"1798","firmness",165
"1799","gorgeously",165
"1800","iodine",165
"1801","leans",165
"1802","overpowering",165
"1803","plastic",165
"1804","seared",165
"1805","whites",165
"1806","bubblegum",164
"1807","dance",164
"1808","persists",164
"1809","pinch",164
"1810","recalls",164
"1811","team",164
"1812","bready",163
"1813","combined",163
"1814","flamboyant",163
"1815","immense",163
"1816","lineup",163
"1817","maturing",163
"1818","beet",162
"1819","contribute",162
"1820","disjointed",162
"1821","lusciously",162
"1822","eye",161
"1823","florals",161
"1824","kiss",161
"1825","losing",161
"1826","lost",161
"1827","nettle",161
"1828","nonvintage",161
"1829","releases",161
"1830","confectionary",160
"1831","imparts",160
"1832","lange",160
"1833","likeable",160
"1834","masculine",160
"1835","missing",160
"1836","preserved",160
"1837","pushing",160
"1838","stick",160
"1839","subtly",160
"1840","accompany",159
"1841","cabs",159
"1842","cava",159
"1843","charcoal",159
"1844","lasts",159
"1845","verdejo",159
"1846","bing",158
"1847","blush",158
"1848","burgers",158
"1849","cluster",158
"1850","days",158
"1851","garden",158
"1852","lake",158
"1853","musky",158
"1854","overtly",158
"1855","percentage",158
"1856","sophistication",158
"1857","squeeze",158
"1858","tempered",158
"1859","zestiness",158
"1860","confected",157
"1861","hedonistic",157
"1862","lightest",157
"1863","sprinkled",157
"1864","stones",157
"1865","biodynamic",156
"1866","bottles",156
"1867","fantastic",156
"1868","murky",156
"1869","represents",156
"1870","semisweet",156
"1871","shell",156
"1872","anjou",155
"1873","domaine",155
"1874","exudes",155
"1875","fading",155
"1876","kabinett",155
"1877","marinated",155
"1878","parcels",155
"1879","precede",155
"1880","recent",155
"1881","spã",155
"1882","spirits",155
"1883","amazing",154
"1884","direction",154
"1885","kicks",154
"1886","muscle",154
"1887","rinds",154
"1888","rum",154
"1889","sooner",154
"1890","staying",154
"1891","arinto",153
"1892","brick",153
"1893","earthier",153
"1894","jalapeã",153
"1895","lanolin",153
"1896","pulls",153
"1897","soapy",153
"1898","bristling",152
"1899","delightfully",152
"1900","exquisite",152
"1901","exuberance",152
"1902","feral",152
"1903","joy",152
"1904","marasca",152
"1905","meaning",152
"1906","stuffing",152
"1907","substance",152
"1908","teriyaki",152
"1909","thai",152
"1910","trace",152
"1911","yield",152
"1912","brush",151
"1913","calm",151
"1914","herbaceousness",151
"1915","lushness",151
"1916","notable",151
"1917","quenching",151
"1918","quiet",151
"1919","blood",150
"1920","definite",150
"1921","development",150
"1922","explosive",150
"1923","tempting",150
"1924","breadth",149
"1925","explodes",149
"1926","featuring",149
"1927","impeccable",149
"1928","located",149
"1929","risotto",149
"1930","severe",149
"1931","viura",149
"1932","waiting",149
"1933","2004",148
"1934","calls",148
"1935","cushioned",148
"1936","flood",148
"1937","grapey",148
"1938","lower",148
"1939","ocean",148
"1940","semi",148
"1941","slopes",148
"1942","spray",148
"1943","veers",148
"1944","woodsy",148
"1945","wrap",148
"1946","dances",147
"1947","ease",147
"1948","strange",147
"1949","word",147
"1950","alvarinho",146
"1951","bouncy",146
"1952","deft",146
"1953","emphasis",146
"1954","fried",146
"1955","pushes",146
"1956","supportive",146
"1957","typically",146
"1958","volatile",146
"1959","welcoming",146
"1960","darkly",145
"1961","dynamic",145
"1962","evolves",145
"1963","foundation",145
"1964","hails",145
"1965","interpretation",145
"1966","poultry",145
"1967","feature",144
"1968","impact",144
"1969","managed",144
"1970","mixture",144
"1971","retaining",144
"1972","sicily",144
"1973","similarly",144
"1974","soupy",144
"1975","study",144
"1976","boned",143
"1977","irresistible",143
"1978","lie",143
"1979","owner",143
"1980","rises",143
"1981","accenting",142
"1982","characterized",142
"1983","contrasts",142
"1984","counoise",142
"1985","mountains",142
"1986","poached",142
"1987","portugal",142
"1988","reductive",142
"1989","role",142
"1990","smoothed",142
"1991","called",141
"1992","displaying",141
"1993","loud",141
"1994","rim",141
"1995","softens",141
"1996","tinta",141
"1997","basil",140
"1998","gains",140
"1999","gingerbread",140
"2000","lines",140
"2001","market",140
"2002","nectar",140
"2003","needle",140
"2004","quaff",140
"2005","strikes",140
"2006","theme",140
"2007","aspects",139
"2008","brims",139
"2009","bulky",139
"2010","effortlessly",139
"2011","evolution",139
"2012","alentejo",138
"2013","compared",138
"2014","lodi",138
"2015","night",138
"2016","overwhelming",138
"2017","party",138
"2018","primitivo",138
"2019","satisfy",138
"2020","scour",138
"2021","spirit",138
"2022","wall",138
"2023","acres",137
"2024","burgundian",137
"2025","crus",137
"2026","extend",137
"2027","influenced",137
"2028","meant",137
"2029","mossy",137
"2030","briskly",136
"2031","challenging",136
"2032","chinese",136
"2033","percentages",136
"2034","sniff",136
"2035","succulence",136
"2036","bar",135
"2037","beefy",135
"2038","consistently",135
"2039","current",135
"2040","finest",135
"2041","major",135
"2042","picks",135
"2043","scouring",135
"2044","served",135
"2045","stay",135
"2046","thickness",135
"2047","unbalanced",135
"2048","valpolicella",135
"2049","zealand",135
"2050","zing",135
"2051","arise",134
"2052","diluted",134
"2053","east",134
"2054","evolving",134
"2055","extends",134
"2056","fierce",134
"2057","forceful",134
"2058","grating",134
"2059","montalcino",134
"2060","piquant",134
"2061","quinta",134
"2062","unfolds",134
"2063","boldly",133
"2064","category",133
"2065","del",133
"2066","hide",133
"2067","loses",133
"2068","meringue",133
"2069","monterey",133
"2070","persimmon",133
"2071","pinched",133
"2072","soaked",133
"2073","step",133
"2074","baby",132
"2075","breathe",132
"2076","cotton",132
"2077","created",132
"2078","estates",132
"2079","head",132
"2080","likable",132
"2081","lushly",132
"2082","meunier",132
"2083","pea",132
"2084","possibly",132
"2085","pulling",132
"2086","horse",131
"2087","intricate",131
"2088","measure",131
"2089","pour",131
"2090","saddle",131
"2091","standout",131
"2092","tame",131
"2093","type",131
"2094","beneath",130
"2095","bigger",130
"2096","comprised",130
"2097","dainty",130
"2098","dough",130
"2099","flowery",130
"2100","foxy",130
"2101","fruitâ",130
"2102","hailing",130
"2103","meal",130
"2104","pommard",130
"2105","steeped",130
"2106","striking",130
"2107","willamette",130
"2108","wineries",130
"2109","aeration",129
"2110","blackcurrant",129
"2111","carignane",129
"2112","carrying",129
"2113","impeccably",129
"2114","lies",129
"2115","mangoes",129
"2116","nervous",129
"2117","ribs",129
"2118","tlese",129
"2119","clampy",128
"2120","columbia",128
"2121","damson",128
"2122","emphasizes",128
"2123","fancy",128
"2124","float",128
"2125","laser",128
"2126","loire",128
"2127","people",128
"2128","yields",128
"2129","adequate",127
"2130","blow",127
"2131","concrete",127
"2132","cough",127
"2133","derived",127
"2134","explosion",127
"2135","greens",127
"2136","inexpensive",127
"2137","larger",127
"2138","levels",127
"2139","mendocino",127
"2140","overlay",127
"2141","porcini",127
"2142","ageable",126
"2143","decades",126
"2144","drinkability",126
"2145","elevated",126
"2146","mixing",126
"2147","proves",126
"2148","rounds",126
"2149","airy",125
"2150","dancing",125
"2151","enriched",125
"2152","nerello",125
"2153","pomegranates",125
"2154","showy",125
"2155","breathes",124
"2156","fizz",124
"2157","hallmark",124
"2158","mushroomy",124
"2159","sancerre",124
"2160","slope",124
"2161","vitality",124
"2162","barbara",123
"2163","boosted",123
"2164","dish",123
"2165","electric",123
"2166","lurking",123
"2167","sulfur",123
"2168","surround",123
"2169","trebbiano",123
"2170","countered",122
"2171","dazzling",122
"2172","energizing",122
"2173","fashion",122
"2174","jagged",122
"2175","maintain",122
"2176","oysters",122
"2177","reserva",122
"2178","speak",122
"2179","vigorous",122
"2180","ability",121
"2181","allied",121
"2182","amber",121
"2183","consumption",121
"2184","etched",121
"2185","island",121
"2186","money",121
"2187","naturally",121
"2188","powdery",121
"2189","recalling",121
"2190","silk",121
"2191","speaks",121
"2192","suggestive",121
"2193","track",121
"2194","western",121
"2195","canyon",120
"2196","change",120
"2197","clumsy",120
"2198","counterpoint",120
"2199","des",120
"2200","expresses",120
"2201","foothills",120
"2202","foresty",120
"2203","fullness",120
"2204","greet",120
"2205","patience",120
"2206","rewarding",120
"2207","rolls",120
"2208","seed",120
"2209","structural",120
"2210","suit",120
"2211","times",120
"2212","wildflower",120
